Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005459,"Mitsubishi Electric Power Products, Inc.",Warrendale,PA,15086,530 Keystone Drive,40.67,-80.11,34293.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005898,Modelfill Landfill,LITTLE ROCK,AR,72209,3817 MABELVALE PIKE,34.71,-92.33,6267.5,,6267.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004980,Mohave Valley Landfill,FORT MOHAVE,AZ,86426,3999 EL RODEO RD,35.02,-114.51,21917.6,166.6,21750.8,0.3,166.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008021,Mohawk Industries - S. HAMILTON ST. PLANT,DALTON,GA,30722,2100 South Hamilton Street,34.73,-84.97,27403.7,27375.8,12.8,15.2,27403.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003597,Mohegan Tribe of Indians of Connecticut,Uncasville,CT,06382,13 Crow Hill Road,41.49,-72.10,31081.9,31047.9,15.3,18.8,31081.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001267,Molson Coors - Fort Worth Brewery,FORT WORTH,TX,76134,7001 S. FWY.,32.64,-97.32,17755.6,17711.9,16.0,27.7,17755.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003568,Molson Coors USA LLC - Golden Brewery,GOLDEN,CO,80401,1003 Vasquez Street,39.76,-105.21,213634.4,213414.1,100.5,119.8,213634.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006570,Molson Coors-MILWAUKEE BREWERY,MILWAUKEE,WI,53208,4000 W STATE ST,43.04,-87.96,32467.7,32434.3,15.3,18.2,32467.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000093,Momentive Performance Materials,WATERFORD,NY,12188,260 HUDSON RIVER ROAD,42.82,-73.67,68754.8,67939.9,776.8,38.1,68010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007856,Monarch Hill,POMPANO BEACH,FL,33073,2700 Wiles RD,26.29,-80.15,243642.9,,243461.8,181.2,258.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000676,Monroe,MONROE,MI,48161,3500 FRONT ST,41.89,-83.35,14908126.2,14791461.7,42667.3,73997.3,13301.3,14894824.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007466,"Monroe Energy, LLC, Trainer Refinery",Trainer,PA,19061,4101 Post Road,39.82,-75.40,1270101.9,1263901.3,2551.3,3649.3,788510.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012008,Montana Power Station,El Paso,TX,79938,13511B Montana Avenue,31.82,-106.21,389325.9,388930.2,180.5,215.2,,389325.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002987,Montclair State University,Montclair,NJ,07043,1 Normal Avenue,40.86,-74.20,38103.4,38063.6,18.0,21.8,38103.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009558,Montefiore Medical Center-111 East 210th Street,Bronx,NY,10467,111 East 210th Street,40.88,-73.88,30044.8,30004.7,16.3,23.8,30044.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004550,Monterey Regional Waste Management District,Marina,CA,93933,14201 Del Monte Blvd,36.70,-121.79,93011.2,,92949.3,62.0,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013863,Montgomery County Power Station,Willis,TX,77318,11191 Longstreet Road,30.44,-95.52,2411089.3,2408640.8,1117.0,1331.5,,2411089.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000893,"Montour, LLC",Danville,PA,17821,18 McMichael Road,41.07,-76.67,1231642.5,1224877.2,350.0,6415.3,8151.7,1223490.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001374,Montpelier Electric Gen Station,PONETO,IN,46781,8495 SOUTH 450 WEST,40.62,-85.31,203740.4,203532.2,95.0,113.2,,203740.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001469,Montville,UNCASVILLE,CT,06382,74 LATHROP ROAD,41.43,-72.10,106601.7,106287.2,96.4,218.1,9879.4,96722.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004410,"Monument Chemical Kentucky, LLC",BRANDENBURG,KY,40108,2450 OLIN ROAD,38.00,-86.12,57336.7,57277.0,27.3,32.5,57336.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000866,Mooreland,MOORELAND,OK,73852,39870 South County Road 212,36.44,-99.22,68859.1,68789.0,32.0,38.1,553.6,68305.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007784,Morgan Creek,COLORADO CITY,TX,79512,3177 HWY 163 SOUTH,32.34,-100.92,18233.7,18180.2,16.5,37.0,18233.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006706,Morgan Energy Center,DECATUR,AL,35601,1410 RED HAT ROAD,34.64,-87.06,2079652.9,2077541.5,963.3,1148.2,,2079652.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000651,Morgantown,NEWBURG,MD,20664,12620 CRAIN HIGHWAY,38.36,-76.98,1284749.0,1274579.3,3715.0,6454.7,13648.1,1271100.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000253,Morgantown Energy Facility,MORGANTOWN,WV,26505,555 BEECHURST AVE,39.64,-79.96,77088.7,77007.8,36.5,44.4,77088.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011631,Morrilton Sanitary Landfill,Morrilton,AR,72110,51 Dump Road,35.13,-92.70,45699.3,,45699.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007979,"Morris Cogeneration, LLC",MORRIS,IL,60450,8805 N TABLER RD,41.41,-88.33,428629.4,428187.7,201.5,240.2,428629.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004541,Morris Community Landfill,Morris,IL,60450,1501 Ashley Rd,41.37,-88.40,39599.0,,39599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007447,Morristown Balefill Landfill,Morristown,TN,37816,3849 Sublett Road,36.15,-83.30,56310.3,,56310.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002327,"Morton Salt, Inc.",South Hutchinson,KS,67504,1000 Morton Drive,38.05,-97.93,19462.9,19442.6,9.3,11.0,19462.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013040,MP 153 B (Complex ID # 20341),Offshore,LA,00000,,29.12,-88.84,5883.4,5489.7,387.8,6.0,5491.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002675,MP 252 A/B,Offshore,AL,00000,,29.36,-87.89,11478.8,8049.0,3425.0,4.8,8033.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013057,MP 310 A (Complex ID # 23083),Offshore,LA,00000,,29.19,-88.68,10686.5,10499.5,181.0,6.0,10510.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003774,"Mad Dog. MMS Platform ID 02481, Complex ID 1215-1",Offshore,LA,00000,,27.19,-90.27,112448.1,107510.1,4812.5,125.5,97367.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008279,Main Pass 300 B,Covington,LA,70433,,29.15,-88.47,22870.1,20692.5,2166.0,11.6,20713.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008280,Main Pass 313 A,Covington,LA,70433,"111 Park Place, STE 100",30.44,-90.09,25570.2,9196.4,16368.8,5.1,9195.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008281,Main Pass 41 B O BB,Offshore,LA,00000,,29.40,-88.97,55989.3,8679.8,47304.8,4.8,8666.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008282,Main Pass 42 D L M,Offshore,LA,00000,,29.40,-89.03,37150.2,16870.4,20270.0,9.8,16880.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010147,Main Pass 61B Platform,Offshore,LA,00000,,29.30,-88.92,12571.4,10619.4,1945.8,6.3,10630.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001728,"Marco Polo TLP, Green Canyon 608 Platform",Offshore,LA,00000,,27.36,-89.82,50741.7,45301.5,5372.3,67.9,36437.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006472,"Marlin, Platform ID 02481, Complex ID 235-1",Offshore,LA,00000,,29.11,-87.94,78507.5,71930.0,6492.0,85.5,62769.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002131,Medusa,Offshore,LA,00000,,28.39,-89.46,79899.0,58248.6,21564.3,86.1,47383.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010064,Mississippi Canyon 109 A,Offshore,LA,00000,,28.86,-88.93,35879.2,21919.2,13947.5,12.5,21931.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002651,Mississippi Canyon 650 A,Offshore,LA,00000,,28.34,-88.27,45250.3,38137.9,7040.3,72.1,27337.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011527,Mississippi Canyon 724 Gulfstar 1 (Tubular Bells),Offshore,LA,00000,,28.23,-89.00,118288.1,113101.0,5050.0,137.1,97109.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013690,Mobile 823 A,Offshore,AL,00000,,30.19,-88.16,21942.3,20455.8,1467.8,18.8,18805.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013655,Mobile Bay - Northwest Gulf Platform,Offshore,AL,00000,,30.19,-88.12,31468.3,29534.6,1914.0,19.7,28891.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006956,Monopod Platform,Anchorage,AK,99503,,60.90,-151.58,44260.8,37908.0,6312.3,40.5,34804.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012494,"Magnolia LNG, LLC",Lake Charles,LA,70605,3930 Henry Pugh Blvd,30.10,-93.30,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005489,Madill Plant,Madill,OK,73446,10 Miles E. of Madill on Hwy 199,34.08,-96.59,20684.5,19994.0,679.5,11.0,16890.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003483,Magnolia Amine Plant,Ringgold,LA,71068,5052 Highway 371,32.27,-93.30,396164.8,391293.8,4827.5,43.5,69846.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008826,Majorsville Gas Plant,Dallas,WV,26036,1700 Majorsville Road,39.96,-80.52,155714.7,146456.9,9175.3,82.5,142088.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013689,Makena Gas Plant,Briggsdale,CO,80611,,40.63,-104.26,46265.5,45229.4,1023.0,13.1,22821.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008432,Maljamar Gas Plant,Maljamar,NM,88264,1001 Conoco Road,32.81,-103.77,76693.6,54998.5,21664.7,30.5,46309.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002451,Mallet CO2 Recovery Plant,Sundown,TX,79372,,33.46,-102.56,66769.0,66240.7,498.5,29.8,50135.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013739,Marlan Gas Plant,Carlsbad,NM,88220,55 Buffalo Grass Rd.,32.54,-103.83,28098.3,25865.1,2218.0,15.2,18078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013789,Martin County Gas Plant,Stanton,TX,79782,2718 CR 2500,32.15,-101.93,303629.4,266916.3,36542.0,171.1,16653.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004822,Meeker Gas Plant,Rifle,CO,81650,27991 County Rd 5,39.91,-108.29,324293.6,317419.3,6804.0,70.3,85672.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013932,Mentone Gas Plant,Mentone,TX,79754,2439 County Road 300,31.78,-103.62,201875.5,199026.6,2810.5,38.4,56517.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013558,Mentone Gas Plant,Mentone,TX,79754,2261 Pipeline Road,31.79,-103.68,76957.7,69707.9,7219.8,30.1,45784.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003347,Mertzon Gas Plant,Mertzon,TX,76941,14701 US 67 West,31.26,-100.89,33122.6,30809.2,2296.1,17.3,30767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011722,MidMar East Gas Plant,Tarzan,TX,79783,2989 State Hwy 349,32.18,-102.19,44943.8,40867.2,4055.8,20.9,15458.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001638,Midkiff Gas Plant,MIDKIFF,TX,79755,17400 E FM 2401,31.50,-101.91,199155.4,189867.1,9204.6,83.7,100779.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001286,Milagro Gas Plant,BLOOMFIELD,NM,87413,"1754 Arroyo Dr,",36.74,-107.94,951250.2,950723.3,422.0,104.9,187035.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010999,Mills Ranch Compressor Station,Wheeler,TX,79096,,35.40,-100.13,28888.6,23321.7,5553.8,13.1,16272.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005215,Mivida Treater Plant,Barstow,TX,79719,,31.52,-103.47,140861.4,94814.5,45997.8,49.2,60110.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008827,Mobley  Gas Plant,Smithfield,WV,26437,14624 North Fork Road,39.50,-80.56,82599.3,77041.8,5514.3,43.2,71619.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006386,Mont Belvieu Complex,Mont Belvieu,TX,77580,10207 FM 1942,29.86,-94.91,2545630.8,2537966.3,6113.8,1550.8,2351392.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004614,Mont Belvieu Fractionator,Mont Belvieu,TX,77520,10319 highway 146 North,29.84,-94.90,1018328.9,1017121.5,643.9,563.4,991261.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011018,Mont Belvieu Fractionators,Mont Belvieu,TX,77580,,29.85,-94.91,260343.8,257314.5,2853.8,175.5,226766.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004893,Monument Gas Plant,Monument,NM,84265,8201 W Hwy 322,32.62,-103.29,78126.6,73920.5,4164.8,41.4,67292.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010748,Moundsville Fractionation Plant,Moundsville,WV,26041,,39.91,-80.80,89795.0,89454.9,296.3,43.8,69824.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012151,Mt. Olive Gas Plant,Ruston,LA,71268,792-842 Woods Rd.,32.57,-92.68,55224.5,52107.2,3107.8,9.5,16975.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011677,Macksville Compressor Station,Macksville,KS,67557,145 F Road,38.07,-98.97,14758.8,10658.9,4094.3,5.7,10668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006918,Mainline Compressor Station,Bryceland,LA,71008,"HWY 9, W 2.7 MI S OF Bryceland",32.41,-92.98,16762.3,14924.0,1830.0,8.3,14937.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013189,Majorsville Compressor Station,Dallas,WV,26036,,39.96,-80.55,25818.1,25167.6,636.5,14.0,25192.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008969,Mansfield Compressor Station,Pleasant Hill,LA,71065,2504 Louisiana Highway 174,31.80,-93.51,157786.2,154782.5,2917.0,86.7,154937.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006781,Marietta,Marietta,PA,17547,1462 River Road,40.06,-76.58,33575.2,27980.4,5579.0,15.8,28002.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013723,Maryneal Compressor Station,Dallas,TX,75240,5430 LBJ Freeway,32.93,-96.82,33732.4,32909.7,804.3,18.5,32942.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002912,Meeker Compressor Station,Rifle,CO,81650,26100 CR 5,39.89,-108.29,14690.3,9849.4,4835.3,5.7,9852.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002077,Mexico Compressor Station,Mexico,MO,65280,7676 Audrain Road 441,39.23,-91.74,21554.1,20723.7,818.8,11.6,20744.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009213,Milford Compressor Station,Milford,MI,48042,3515 Childs Lake Road,42.54,-83.56,71049.1,67985.2,3025.5,38.4,68054.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013641,Millennium - Highland CS,Eldred,NY,12732,NYS Route 5,41.53,-74.88,41096.1,40708.2,365.0,22.9,40750.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011637,Millennium Pipeline Company LLC Corning Compressor Station,Corning,NY,14830,4401 College Ave,42.19,-76.98,36345.6,35652.4,673.3,20.0,35689.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013361,MountainWest Pipeline - Blind Canyon Station (Tran),Vernal,UT,84078,,40.57,-109.33,34100.7,33505.7,576.3,18.8,33539.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004089,MountainWest Pipeline - Oak Spring Station (Tran),SPRING GLEN,UT,84526,,39.65,-110.98,67624.9,65542.7,2045.3,37.0,65608.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005989,MountainWest Pipeline - Rock Springs Station (Tran),ROCK SPRINGS,WY,82901,,41.52,-109.31,89149.7,79689.0,9416.0,44.7,79760.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013575,MountainWest Pipeline - Thistle Creek Station (Tran),Fairview,UT,84629,,39.82,-111.46,18481.6,17814.5,657.3,9.8,17831.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006152,Mullinville Compressor Station,Mullinville,KS,67109,14049 17th Ave.,37.58,-99.48,44639.7,38280.5,6337.8,21.5,38316.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010641,Moss Bluff,Liberty,TX,77575,1078 Private Road 125-G,29.91,-94.70,25685.0,23038.2,2634.0,12.8,23058.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012015,Macon LNG,Macon,GA,31217,258 Henderson Road,32.89,-83.52,20373.5,19028.8,1334.0,10.7,19048.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009708,Mosaic Bartow Facility,Bartow,FL,33830,3200 Highway 60 West,27.89,-81.80,187450.0,187399.5,22.8,27.7,47832.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009701,Mosaic Carlsbad Facility,Carlsbad,NM,88220,1361 Potash Mines Road,32.41,-103.95,36583.5,36545.7,17.3,20.6,36583.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004669,"Mosaic Fertilizer LLC, Plant City Facility",PLANT CITY,FL,33565,660 East County Line Road,28.17,-82.16,29694.2,29663.2,14.0,17.0,29694.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005817,"Mosaic Fertilizer, LLC",Lithia,FL,33547,13830 Circa Crossing Drive,27.85,-82.26,5384.3,5365.7,5.5,13.1,5384.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009709,Mosaic New Wales Facility,Mulberry,FL,33860,3095 Highway 640,27.76,-82.02,249696.5,249648.4,21.0,27.1,43042.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009711,Mosaic Riverview Facility,Riverview,FL,33578,8813 US Highway 41 South,27.86,-82.34,109083.4,109056.5,12.3,14.6,25648.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009794,Mosaic Uncle Sam Facility,Uncle Sam,LA,70792,7250 Highway 44,30.02,-90.77,130020.8,129962.8,22.5,35.5,39758.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000703,Moselle Generating Plant,MOSELLE,MS,39459,308 MOSELLE SEMINARY ROAD,31.53,-89.30,594491.4,593887.5,275.5,328.4,,594491.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001440,Moss Landing,MOSS LANDING,CA,95039,7301 State Highway 1,36.80,-121.78,1900177.7,1898143.0,928.3,1106.5,,1900177.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004164,"Mostoller Landfill, Inc.",Somerset,PA,15501,7095 Glades Pike,39.98,-78.98,26548.0,,26548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006891,Motiva Port Arthur Chemicals,PORT ARTHUR,TX,77640,4241 SAVANNAH AVE,29.89,-93.97,804182.5,793904.6,5619.3,4658.6,751241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000977,Mount Storm Power Station,MOUNT STORM,WV,26739,436 Dominion Blvd,39.20,-79.27,4569958.0,4532808.3,13583.0,23566.7,1749.7,4568208.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000926,Mountain Creek Generating Station,DALLAS,TX,75211,2233A MT CREEK PKWY,32.73,-96.94,383747.8,383358.2,177.8,211.9,926.9,382820.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004192,MountainWest Pipeline - Clay Basin (Stor and Proc),Dutch John,UT,84023,,40.99,-109.21,45802.6,42500.3,3278.5,23.8,42540.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001052,Mountaineer (1301),NEW HAVEN,WV,25265,1347 Graham Station Road,38.98,-81.93,5020784.6,4980639.7,14680.3,25464.7,18166.7,5002617.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001451,Mountainview Generating Station,REDLANDS,CA,92374,2492 WEST SAN BERNARDINO AVE,34.08,-117.24,1495603.8,1494084.7,693.0,826.1,2.8,1495601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006155,"Mountaire Farms of Delaware, Inc.",Millsboro,DE,19966,29106 John J. Williams Highway,38.60,-75.26,57268.6,18198.2,39060.3,10.1,18216.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013374,Moxie Freedom,Berwick,PA,18603,237 Mingle Inn Road,41.11,-76.16,1605589.3,1603959.0,743.8,886.6,3372.3,1602217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001210,Mt. Carmel Cogeneration,MARION HEIGHTS,PA,17832,1226 Park Avenue,40.81,-76.45,286733.7,284816.7,725.0,1192.0,198.2,286535.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010288,Mt. Eaton Landfill,Navarre,OH,44662,8544 Township Road 105,40.71,-81.54,31492.5,,31492.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012808,"Mubea, Inc.",Florence,KY,41042,8283 Dixie Highway,38.98,-84.59,13656.8,13642.6,6.5,7.7,13656.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001275,Mulberry Cogeneration Facility,BARTOW,FL,33830,3600 HIGHWAY 555,27.85,-81.88,171667.6,171493.3,79.5,94.8,0.0,171667.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014674,Murphy Plywood,Rogue River,OR,97537,5205 North River Road,42.43,-123.16,701.1,358.4,49.5,293.2,701.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001564,Muscatine,MUSCATINE,IA,52761,3205 CEDAR ST,41.39,-91.06,1276376.6,1267371.1,3266.0,5739.5,22707.6,1253669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000860,Muskogee,FORT GIBSON,OK,74434,5501 THREE FORKS ROAD,35.76,-95.28,1877554.6,1868306.9,3454.0,5793.7,3415.3,1874139.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006566,Mustang,OKLAHOMA CITY,OK,73127,501 MUSTANG PLANT RD,35.47,-97.67,459904.6,459437.2,213.3,254.2,2238.1,457666.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001305,Mustang Station,DENVER CITY,TX,79323,1937 COUNTY ROAD 390,32.97,-102.74,618119.9,617492.4,286.3,341.2,215.0,617904.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000470,"Mustang Station Units 4, 5 & 6",DENVER CITY,TX,79323,1937 COUNTY ROAD 390,32.97,-102.74,488983.0,488486.5,226.5,270.0,0.0,488983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000653,Mystic,CHARLESTOWN,MA,02129,173 ALFORD ST,42.39,-71.07,648963.5,648304.8,300.5,358.2,2460.3,646503.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005930,NAN YA PLASTICS CORPORATION AMERICA SOUTH CAROLINA PLANT,LAKE CITY,SC,29560,140 BEULAH RD.,33.79,-79.73,165739.4,165503.0,92.8,143.6,165739.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012978,NASA - Lyndon B. Johnson Space Center,Houston,TX,77058,2101 NASA Parkway,29.55,-95.09,62415.7,62351.3,29.3,35.2,62415.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000197,NATIONAL BEEF PACKING CO L.L.C.,DODGE CITY,KS,67801,2000 EAST TRAIL STREET,37.75,-99.98,68994.9,68923.7,32.5,38.7,68994.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
